Categoría,Texto
Valor,"Pobre al que se le juzga que se le espera de uno un perdón al cometer un error. Al humano nunca se le debe una disculpa, el humano comprende al prójimo y no lo juzga ni lo culpa. Pero al que demanda a otro una disculpa ¿qué humanidad tiene? Como si no errara el hombre. Incapaz de empatizar. Como si no supiera lo que es cometer un error. ¿Qué es el hombre sin empatía sino una bestia? A tal punto ha llegado el hombre que ya no tiene ni la dignidad de conformarse con una disculpa, sino que hasta demandan una recompensa. ¿Será suficiente eso o quiere que también me arrodille y le bese los pies? ¿Deberé rasgar la tierra con mis manos y tirarme un puñado en la cabeza? Tan poca humanidad tiene, tan poco valor tiene, que se le toca hasta con un error. Al que tiene valor no se le afecta ni con un ultraje"
Pobreza,"Pobre al que se le juzga que se le espera de uno un perdón al cometer un error. Al humano nunca se le debe una disculpa, el humano comprende al prójimo y no lo juzga ni lo culpa. Pero al que demanda a otro una disculpa ¿qué humanidad tiene? Como si no errara el hombre. Incapaz de empatizar. Como si no supiera lo que es cometer un error. ¿Qué es el hombre sin empatía sino una bestia? A tal punto ha llegado el hombre que ya no tiene ni la dignidad de conformarse con una disculpa, sino que hasta demandan una recompensa. ¿Será suficiente eso o quiere que también me arrodille y le bese los pies? ¿Deberé rasgar la tierra con mis manos y tirarme un puñado en la cabeza? Tan poca humanidad tiene, tan poco valor tiene, que se le toca hasta con un error. Al que tiene valor no se le afecta ni con un ultraje"
Humanidad,"Pobre al que se le juzga que se le espera de uno un perdón al cometer un error. Al humano nunca se le debe una disculpa, el humano comprende al prójimo y no lo juzga ni lo culpa. Pero al que demanda a otro una disculpa ¿qué humanidad tiene? Como si no errara el hombre. Incapaz de empatizar. Como si no supiera lo que es cometer un error. ¿Qué es el hombre sin empatía sino una bestia? A tal punto ha llegado el hombre que ya no tiene ni la dignidad de conformarse con una disculpa, sino que hasta demandan una recompensa. ¿Será suficiente eso o quiere que también me arrodille y le bese los pies? ¿Deberé rasgar la tierra con mis manos y tirarme un puñado en la cabeza? Tan poca humanidad tiene, tan poco valor tiene, que se le toca hasta con un error. Al que tiene valor no se le afecta ni con un ultraje"
Prójimo,"Pobre al que se le juzga que se le espera de uno un perdón al cometer un error. Al humano nunca se le debe una disculpa, el humano comprende al prójimo y no lo juzga ni lo culpa. Pero al que demanda a otro una disculpa ¿qué humanidad tiene? Como si no errara el hombre. Incapaz de empatizar. Como si no supiera lo que es cometer un error. ¿Qué es el hombre sin empatía sino una bestia? A tal punto ha llegado el hombre que ya no tiene ni la dignidad de conformarse con una disculpa, sino que hasta demandan una recompensa. ¿Será suficiente eso o quiere que también me arrodille y le bese los pies? ¿Deberé rasgar la tierra con mis manos y tirarme un puñado en la cabeza? Tan poca humanidad tiene, tan poco valor tiene, que se le toca hasta con un error. Al que tiene valor no se le afecta ni con un ultraje"
Humanos,"Pobre al que se le juzga que se le espera de uno un perdón al cometer un error. Al humano nunca se le debe una disculpa, el humano comprende al prójimo y no lo juzga ni lo culpa. Pero al que demanda a otro una disculpa ¿qué humanidad tiene? Como si no errara el hombre. Incapaz de empatizar. Como si no supiera lo que es cometer un error. ¿Qué es el hombre sin empatía sino una bestia? A tal punto ha llegado el hombre que ya no tiene ni la dignidad de conformarse con una disculpa, sino que hasta demandan una recompensa. ¿Será suficiente eso o quiere que también me arrodille y le bese los pies? ¿Deberé rasgar la tierra con mis manos y tirarme un puñado en la cabeza? Tan poca humanidad tiene, tan poco valor tiene, que se le toca hasta con un error. Al que tiene valor no se le afecta ni con un ultraje"
Mundo,El mundo dice que quiere razonar pero tan pronto como escucha un pasaje de la Biblia se aburre. Dice que quiere razonar pero tan pronto como escucha sobre mitologías se va
Consciencia,Nunca dejo de sentir que las palabras siempre son una falta de consciencia
Pensar,"El humano solo tiene una libertad, su pensamiento. Si se libra antes de terminar en la cárcel o en un hospital, podrá encontrar su máxima libertad en la Tierra. En ningún lugar se encuentra libre si no encuentra la libertad en su interior"
Humanos,"El humano solo tiene una libertad, su pensamiento. Si se libra antes de terminar en la cárcel o en un hospital, podrá encontrar su máxima libertad en la Tierra. En ningún lugar se encuentra libre si no encuentra la libertad en su interior"
Hablar,Se habla para hacer consciencia pero también para confundir
Consciencia,Se habla para hacer consciencia pero también para confundir
Juicio,"Tolerancia no es no juzgar, ni es juzgar mejor, es no juzgar lo que no conviene juzgar"
Felicidad,"Esta vida no se debe ver como una que o se disfruta o se vive infeliz, sino como una que se lucha. La felicidad está en el sufrimiento por la vida. El disfrute y la infelicidad es vivir en lo efímero de la vida, es conformarse en la muerte. El sufrimiento es morir por la vida eterna. Es no morirse por lo perecedero"
Vida,"Esta vida no se debe ver como una que o se disfruta o se vive infeliz, sino como una que se lucha. La felicidad está en el sufrimiento por la vida. El disfrute y la infelicidad es vivir en lo efímero de la vida, es conformarse en la muerte. El sufrimiento es morir por la vida eterna. Es no morirse por lo perecedero"
Sufrimiento,"Esta vida no se debe ver como una que o se disfruta o se vive infeliz, sino como una que se lucha. La felicidad está en el sufrimiento por la vida. El disfrute y la infelicidad es vivir en lo efímero de la vida, es conformarse en la muerte. El sufrimiento es morir por la vida eterna. Es no morirse por lo perecedero"
Muerte,"Esta vida no se debe ver como una que o se disfruta o se vive infeliz, sino como una que se lucha. La felicidad está en el sufrimiento por la vida. El disfrute y la infelicidad es vivir en lo efímero de la vida, es conformarse en la muerte. El sufrimiento es morir por la vida eterna. Es no morirse por lo perecedero"
Disfrutar,"Esta vida no se debe ver como una que o se disfruta o se vive infeliz, sino como una que se lucha. La felicidad está en el sufrimiento por la vida. El disfrute y la infelicidad es vivir en lo efímero de la vida, es conformarse en la muerte. El sufrimiento es morir por la vida eterna. Es no morirse por lo perecedero"
Ley,"En este mundo nada importa ni nadie tiene la posibilidad de importarse por nada más que la economía, que es simplemente su subsistencia, una que nunca cumple con lo suficiente. La ley vela por la economía y la moral se basa en el bienestar de la economía. De este modo nadie guarda valores humanos, sino individuales a partir de la economía. Para el mundo ya nada se trata de religión, de valores, ni de ideologías, sino de economía. El mundo ha sido reducido a la economía"
Mundo,"En este mundo nada importa ni nadie tiene la posibilidad de importarse por nada más que la economía, que es simplemente su subsistencia, una que nunca cumple con lo suficiente. La ley vela por la economía y la moral se basa en el bienestar de la economía. De este modo nadie guarda valores humanos, sino individuales a partir de la economía. Para el mundo ya nada se trata de religión, de valores, ni de ideologías, sino de economía. El mundo ha sido reducido a la economía"
Humanos,"En este mundo nada importa ni nadie tiene la posibilidad de importarse por nada más que la economía, que es simplemente su subsistencia, una que nunca cumple con lo suficiente. La ley vela por la economía y la moral se basa en el bienestar de la economía. De este modo nadie guarda valores humanos, sino individuales a partir de la economía. Para el mundo ya nada se trata de religión, de valores, ni de ideologías, sino de economía. El mundo ha sido reducido a la economía"
Vida,"Como cuando el ojo se cierra cuando va a ser tocado, es como trato que el cuerpo actúe con todo aspecto de la vida. Si tuviera que actuar voluntariamente por mis ojos no dudo que estaría ciego. Así estamos con casi todo en la vida"
Cuerpo,"Como cuando el ojo se cierra cuando va a ser tocado, es como trato que el cuerpo actúe con todo aspecto de la vida. Si tuviera que actuar voluntariamente por mis ojos no dudo que estaría ciego. Así estamos con casi todo en la vida"
Naturaleza,"Como una persona que nace en la guerra y antes de entender por qué debe luchar, solamente lucha, no todos los soldados en la guerra son soldados, sino asesinos, así también los que nacen en la industria. No puede pretender el mundo que todos crezcan sin cuestionarse alguna vez lo que hacen. Pero los que fueron nacidos por la industria, como los que fueron nacidos por la guerra, no les queda otra que morir en la industria, porque no conocieron, como un animal doméstico, ningún rastro de su naturaleza, ni si quiera su misma ascendencia"
